"MEASURE","Measure","MONTH_OCCURENCE","Month of occurence","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","6","June","3","Queensland","A","Annual","2018","2018",4955,,
"1","Births","6","June","3","Queensland","A","Annual","2019","2019",4707,,
"1","Births","8","August","7","Northern Territory","A","Annual","1975","1975",199,,
"1","Births","8","August","7","Northern Territory","A","Annual","1976","1976",193,,
"1","Births","8","August","7","Northern Territory","A","Annual","1977","1977",207,,
"1","Births","8","August","7","Northern Territory","A","Annual","1978","1978",215,,
"1","Births","8","August","7","Northern Territory","A","Annual","1979","1979",245,,
"1","Births","8","August","7","Northern Territory","A","Annual","1980","1980",234,,
"1","Births","8","August","7","Northern Territory","A","Annual","1981","1981",258,,
"1","Births","8","August","7","Northern Territory","A","Annual","1982","1982",246,,
"1","Births","8","August","7","Northern Territory","A","Annual","1983","1983",249,,
"1","Births","8","August","7","Northern Territory","A","Annual","1984","1984",269,,
"1","Births","8","August","7","Northern Territory","A","Annual","1985","1985",280,,
"1","Births","8","August","7","Northern Territory","A","Annual","1986","1986",273,,
"1","Births","8","August","7","Northern Territory","A","Annual","1987","1987",224,,
"1","Births","8","August","7","Northern Territory","A","Annual","1988","1988",280,,
"1","Births","8","August","7","Northern Territory","A","Annual","1989","1989",301,,
"1","Births","8","August","7","Northern Territory","A","Annual","1990","1990",328,,
"1","Births","8","August","7","Northern Territory","A","Annual","1991","1991",297,,
"1","Births","8","August","7","Northern Territory","A","Annual","1992","1992",273,,
"1","Births","8","August","7","Northern Territory","A","Annual","1993","1993",306,,
"1","Births","8","August","7","Northern Territory","A","Annual","1994","1994",298,,
"1","Births","8","August","7","Northern Territory","A","Annual","1995","1995",322,,
"1","Births","8","August","7","Northern Territory","A","Annual","1996","1996",290,,
"1","Births","8","August","7","Northern Territory","A","Annual","1997","1997",292,,
"1","Births","8","August","7","Northern Territory","A","Annual","1998","1998",285,,
"1","Births","8","August","7","Northern Territory","A","Annual","1999","1999",311,,
"1","Births","8","August","7","Northern Territory","A","Annual","2000","2000",282,,
"1","Births","8","August","7","Northern Territory","A","Annual","2001","2001",306,,
"1","Births","8","August","7","Northern Territory","A","Annual","2002","2002",302,,
"1","Births","8","August","7","Northern Territory","A","Annual","2003","2003",286,,
"1","Births","8","August","7","Northern Territory","A","Annual","2004","2004",275,,
"1","Births","8","August","7","Northern Territory","A","Annual","2005","2005",320,,
"1","Births","8","August","7","Northern Territory","A","Annual","2006","2006",287,,
"1","Births","8","August","7","Northern Territory","A","Annual","2007","2007",319,,
"1","Births","8","August","7","Northern Territory","A","Annual","2008","2008",328,,
"1","Births","8","August","7","Northern Territory","A","Annual","2009","2009",296,,
"1","Births","8","August","7","Northern Territory","A","Annual","2010","2010",300,,
"1","Births","8","August","7","Northern Territory","A","Annual","2011","2011",353,,
"1","Births","8","August","7","Northern Territory","A","Annual","2012","2012",341,,
"1","Births","8","August","7","Northern Territory","A","Annual","2013","2013",317,,
"1","Births","8","August","7","Northern Territory","A","Annual","2014","2014",323,,
"1","Births","8","August","7","Northern Territory","A","Annual","2015","2015",315,,
"1","Births","8","August","7","Northern Territory","A","Annual","2016","2016",303,,
"1","Births","8","August","7","Northern Territory","A","Annual","2017","2017",295,,
"1","Births","8","August","7","Northern Territory","A","Annual","2018","2018",315,,
"1","Births","8","August","7","Northern Territory","A","Annual","2019","2019",295,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1975","1975",2355,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1976","1976",2717,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1977","1977",2682,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1978","1978",2714,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1979","1979",2628,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1980","1980",2844,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1981","1981",2956,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1982","1982",3052,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1983","1983",3122,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1984","1984",3118,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1985","1985",3337,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1986","1986",3355,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1987","1987",3324,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1988","1988",3424,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1989","1989",3450,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1990","1990",3507,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1991","1991",3641,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1992","1992",3740,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1993","1993",3669,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1994","1994",3606,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1995","1995",3740,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1996","1996",3588,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1997","1997",3576,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1998","1998",3571,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","1999","1999",3635,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2000","2000",3673,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2001","2001",3798,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2002","2002",3770,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2003","2003",3737,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2004","2004",3532,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2005","2005",3682,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2006","2006",3718,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2007","2007",3852,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2008","2008",3861,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2009","2009",3933,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2010","2010",3890,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2011","2011",3926,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2012","2012",4079,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2013","2013",4050,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2014","2014",3988,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2015","2015",4046,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2016","2016",4022,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2017","2017",3860,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2018","2018",3755,,
"1","Births","TOT","Total","7","Northern Territory","A","Annual","2019","2019",3283,,
"1","Births","6","June","4","South Australia","A","Annual","1975","1975",1650,,
"1","Births","6","June","4","South Australia","A","Annual","1976","1976",1553,,
"1","Births","6","June","4","South Australia","A","Annual","1977","1977",1626,,
"1","Births","6","June","4","South Australia","A","Annual","1978","1978",1467,,
"1","Births","6","June","4","South Australia","A","Annual","1979","1979",1472,,
"1","Births","6","June","4","South Australia","A","Annual","1980","1980",1435,,
"1","Births","6","June","4","South Australia","A","Annual","1981","1981",1598,,
"1","Births","6","June","4","South Australia","A","Annual","1982","1982",1603,,
"1","Births","6","June","4","South Australia","A","Annual","1983","1983",1657,,
"1","Births","6","June","4","South Australia","A","Annual","1984","1984",1679,,
"1","Births","6","June","4","South Australia","A","Annual","1985","1985",1549,,
"1","Births","6","June","4","South Australia","A","Annual","1986","1986",1597,,
"1","Births","6","June","4","South Australia","A","Annual","1987","1987",1624,,
"1","Births","6","June","4","South Australia","A","Annual","1988","1988",1657,,
"1","Births","6","June","4","South Australia","A","Annual","1989","1989",1617,,
"1","Births","6","June","4","South Australia","A","Annual","1990","1990",1637,,
"1","Births","6","June","4","South Australia","A","Annual","1991","1991",1628,,
"1","Births","6","June","4","South Australia","A","Annual","1992","1992",1605,,
"1","Births","6","June","4","South Australia","A","Annual","1993","1993",1683,,
"1","Births","6","June","4","South Australia","A","Annual","1994","1994",1592,,
"1","Births","6","June","4","South Australia","A","Annual","1995","1995",1648,,
"1","Births","6","June","4","South Australia","A","Annual","1996","1996",1553,,
"1","Births","6","June","4","South Australia","A","Annual","1997","1997",1474,,
"1","Births","6","June","4","South Australia","A","Annual","1998","1998",1470,,
"1","Births","6","June","4","South Australia","A","Annual","1999","1999",1567,,
"1","Births","6","June","4","South Australia","A","Annual","2000","2000",1482,,
"1","Births","6","June","4","South Australia","A","Annual","2001","2001",1408,,
"1","Births","6","June","4","South Australia","A","Annual","2002","2002",1352,,
"1","Births","6","June","4","South Australia","A","Annual","2003","2003",1474,,
"1","Births","6","June","4","South Australia","A","Annual","2004","2004",1266,,
"1","Births","6","June","4","South Australia","A","Annual","2005","2005",1539,,
"1","Births","6","June","4","South Australia","A","Annual","2006","2006",1457,,
"1","Births","6","June","4","South Australia","A","Annual","2007","2007",1618,,
"1","Births","6","June","4","South Australia","A","Annual","2008","2008",1543,,
"1","Births","6","June","4","South Australia","A","Annual","2009","2009",1653,,
"1","Births","6","June","4","South Australia","A","Annual","2010","2010",1615,,
"1","Births","6","June","4","South Australia","A","Annual","2011","2011",1641,,
"1","Births","6","June","4","South Australia","A","Annual","2012","2012",1623,,
"1","Births","6","June","4","South Australia","A","Annual","2013","2013",1637,,
"1","Births","6","June","4","South Australia","A","Annual","2014","2014",1656,,
"1","Births","6","June","4","South Australia","A","Annual","2015","2015",1612,,
"1","Births","6","June","4","South Australia","A","Annual","2016","2016",1593,,
"1","Births","6","June","4","South Australia","A","Annual","2017","2017",1577,,
"1","Births","6","June","4","South Australia","A","Annual","2018","2018",1559,,
"1","Births","6","June","4","South Australia","A","Annual","2019","2019",1476,,
"1","Births","11","November","1","New South Wales","A","Annual","1975","1975",6270,,
"1","Births","11","November","1","New South Wales","A","Annual","1976","1976",6217,,
"1","Births","11","November","1","New South Wales","A","Annual","1977","1977",6051,,
"1","Births","11","November","1","New South Wales","A","Annual","1978","1978",6225,,
"1","Births","11","November","1","New South Wales","A","Annual","1979","1979",6147,,
"1","Births","11","November","1","New South Wales","A","Annual","1980","1980",6043,,
"1","Births","11","November","1","New South Wales","A","Annual","1981","1981",6228,,
"1","Births","11","November","1","New South Wales","A","Annual","1982","1982",6532,,
"1","Births","11","November","1","New South Wales","A","Annual","1983","1983",6332,,
"1","Births","11","November","1","New South Wales","A","Annual","1984","1984",6649,,
"1","Births","11","November","1","New South Wales","A","Annual","1985","1985",6709,,
"1","Births","11","November","1","New South Wales","A","Annual","1986","1986",6497,,
"1","Births","11","November","1","New South Wales","A","Annual","1987","1987",6821,,
